#oracle 0.8750
#logprob -0.754185
4	New	new	NNP	_	_	7	NAME	0	_	0.000000	-1.000000	-1.000000
5	York	york	NNP	_	_	7	NAME	0	_	0.000000	-1.000000	-1.000000
6	Stock	stock	NNP	_	_	7	NAME	0	_	0.000000	-1.000000	-1.000000
7	Exchange	exchange	NNP	_	_	8	SBJ	0	_	0.000000	-1.000000	-1.000000
8	did	do	VBD	_	_	2	SUB	0	_	0.000000	-1.000000	-1.000000
9	n't	not	RB	_	_	8	ADV	0	_	0.000000	-1.000000	-1.000000
10	fall	fall	VB	_	_	8	VC	0	_	0.000000	-1.000000	-1.000000
11	apart	apart	RB	_	_	10	ADV	0	_	0.000000	-1.000000	-1.000000
12	Friday	friday	NNP	_	_	10	TMP	0	_	0.000000	-1.000000	-1.000000
13	as	as	IN	_	_	10	ADV	0	_	0.000000	-1.000000	-1.000000
14	the	the	DT	_	_	18	NMOD	0	_	0.000000	-1.000000	-1.000000
15	Dow	dow	NNP	_	_	18	NAME	0	_	0.000000	-1.000000	-1.000000
16	Jones	jones	NNP	_	_	18	NAME	0	_	0.000000	-1.000000	-1.000000
17	Industrial	industrial	NNP	_	_	18	NAME	0	_	0.000000	-1.000000	-1.000000
18	Average	average	NNP	_	_	19	SBJ	0	_	0.000000	-1.000000	-1.000000
19	plunged	plunge	VBN	_	_	13	SUB	0	_	0.000000	-1.000000	-1.000000
20	190.58	190.58	CD	_	_	21	NMOD	0	_	0.000000	-1.000000	-1.000000
21	points	point	NNS	_	_	19	EXT	0	_	0.000000	-1.000000	-1.000000
22	--	--	:	_	_	23	P	0	_	0.000000	-1.000000	-1.000000
23	most	most	JJS	_	_	33	PRN	0	_	0.000000	-1.000000	-1.000000
24	of	of	IN	_	_	23	NMOD	0	_	0.000000	-1.000000	-1.000000
25	it	it	PRP	_	_	24	PMOD	0	_	0.000000	-1.000000	-1.000000
26	in	in	IN	_	_	23	TMP	0	_	0.000000	-1.000000	-1.000000
27	the	the	DT	_	_	29	NMOD	0	_	0.000000	-1.000000	-1.000000
28	final	final	JJ	_	_	29	NMOD	0	_	0.000000	-1.000000	-1.000000
29	hour	hour	NN	_	_	26	PMOD	0	_	0.000000	-1.000000	-1.000000
30	--	--	:	_	_	23	P	0	_	0.000000	-1.000000	-1.000000
31	it	it	PRP	_	_	33	SBJ	0	_	0.000000	-1.000000	-1.000000
32	barely	barely	RB	_	_	33	MNR	0	_	0.000000	-1.000000	-1.000000
33	managed	manage	VBD	_	_	0	ROOT	0	_	0.000000	-1.000000	-1.000000
34	to	to	TO	_	_	33	OPRD	0	_	0.000000	-1.000000	-1.000000
35	stay	stay	VB	_	_	34	IM	0	_	0.000000	-1.000000	-1.000000
36	this	this	DT	_	_	37	NMOD	0	_	0.000000	-1.000000	-1.000000
37	side	side	NN	_	_	35	OBJ	0	_	0.000000	-1.000000	-1.000000
38	of	of	IN	_	_	37	NMOD	0	_	0.000000	-1.000000	-1.000000
39	chaos	chaos	NN	_	_	38	PMOD	0	_	0.000000	-1.000000	-1.000000
40	.	.	.	_	_	33	P	0	_	0.000000	-1.000000	-1.000000
#las 0.9000

#logprob -15.118800
1	But	but	CC	_	_	33	DEP	0	_	0.000000	-1.000000	-1.000000
2	while	while	IN	_	_	33	ADV	0	_	0.000000	-1.000000	-1.000000
3	the	the	DT	_	_	7	NMOD	0	_	0.000000	-1.000000	-1.000000
4	New	new	NNP	_	_	7	NAME	0	_	0.000000	-1.000000	-1.000000
5	York	york	NNP	_	_	7	NAME	0	_	0.000000	-1.000000	-1.000000
6	Stock	stock	NNP	_	_	7	NAME	0	_	0.000000	-1.000000	-1.000000
7	Exchange	exchange	NNP	_	_	8	SBJ	0	_	0.000000	-1.000000	-1.000000
8	did	do	VBD	_	_	2	SUB	0	_	0.000000	-1.000000	-1.000000
9	n't	not	RB	_	_	8	ADV	0	_	0.000000	-1.000000	-1.000000
10	fall	fall	VB	_	_	8	VC	0	_	0.000000	-1.000000	-1.000000
11	apart	apart	RB	_	_	10	ADV	0	_	0.000000	-1.000000	-1.000000
12	Friday	friday	NNP	_	_	10	TMP	0	_	0.000000	-1.000000	-1.000000
13	as	as	IN	_	_	10	ADV	0	_	0.000000	-1.000000	-1.000000
14	the	the	DT	_	_	18	NMOD	0	_	0.000000	-1.000000	-1.000000
15	Dow	dow	NNP	_	_	18	NAME	0	_	0.000000	-1.000000	-1.000000
16	Jones	jones	NNP	_	_	18	NAME	0	_	0.000000	-1.000000	-1.000000
17	Industrial	industrial	NNP	_	_	18	NAME	0	_	0.000000	-1.000000	-1.000000
18	Average	average	NNP	_	_	19	SBJ	0	_	0.000000	-1.000000	-1.000000
19	plunged	plunge	VBD	_	_	13	SUB	0	_	0.000000	-1.000000	-1.000000
20	190.58	190.58	CD	_	_	21	NMOD	0	_	0.000000	-1.000000	-1.000000
21	points	point	NNS	_	_	19	EXT	0	_	0.000000	-1.000000	-1.000000
22	--	--	:	_	_	23	P	0	_	0.000000	-1.000000	-1.000000
23	most	most	RBS	_	_	33	PRN	0	_	0.000000	-1.000000	-1.000000
24	of	of	IN	_	_	23	NMOD	0	_	0.000000	-1.000000	-1.000000
25	it	it	PRP	_	_	24	PMOD	0	_	0.000000	-1.000000	-1.000000
26	in	in	IN	_	_	23	TMP	0	_	0.000000	-1.000000	-1.000000
27	the	the	DT	_	_	29	NMOD	0	_	0.000000	-1.000000	-1.000000
28	final	final	JJ	_	_	29	NMOD	0	_	0.000000	-1.000000	-1.000000
29	hour	hour	NN	_	_	26	PMOD	0	_	0.000000	-1.000000	-1.000000
30	--	--	:	_	_	23	P	0	_	0.000000	-1.000000	-1.000000
31	it	it	PRP	_	_	33	SBJ	0	_	0.000000	-1.000000	-1.000000
32	barely	barely	RB	_	_	33	MNR	0	_	0.000000	-1.000000	-1.000000
33	managed	manage	VBD	_	_	0	ROOT	0	_	0.000000	-1.000000	-1.000000
34	to	to	TO	_	_	33	OPRD	0	_	0.000000	-1.000000	-1.000000
35	stay	stay	VB	_	_	34	IM	0	_	0.000000	-1.000000	-1.000000
36	this	this	DT	_	_	37	NMOD	0	_	0.000000	-1.000000	-1.000000
37	side	side	NN	_	_	35	OBJ	0	_	0.000000	-1.000000	-1.000000
38	of	of	IN	_	_	35	ADV	0	_	0.000000	-1.000000	-1.000000
39	chaos	chaos	NN	_	_	38	PMOD	0	_	0.000000	-1.000000	-1.000000
40	.	.	.	_	_	33	P	0	_	0.000000	-1.000000	-1.000000
#las 0.8750

#logprob -15.164700
1	But	but	CC	_	_	33	DEP	0	_	0.000000	-1.000000	-1.000000
2	while	while	IN	_	_	33	ADV	0	_	0.000000	-1.000000	-1.000000
3	the	the	DT	_	_	7	NMOD	0	_	0.000000	-1.000000	-1.000000
4	New	new	NNP	_	_	7	NAME	0	_	0.000000	-1.000000	-1.000000
5	York	york	NNP	_	_	7	NAME	0	_	0.000000	-1.000000	-1.000000
6	Stock	stock	NNP	_	_	7	NAME	0	_	0.000000	-1.000000	-1.000000
7	Exchange	exchange	NNP	_	_	8	SBJ	0	_	0.000000	-1.000000	-1.000000
8	did	do	VBD	_	_	2	SUB	0	_	0.000000	-1.000000	-1.000000
9	n't	not	RB	_	_	8	ADV	0	_	0.000000	-1.000000	-1.000000
10	fall	fall	VB	_	_	8	VC	0	_	0.000000	-1.000000	-1.000000
11	apart	apart	RB	_	_	10	ADV	0	_	0.000000	-1.000000	-1.000000
12	Friday	friday	NNP	_	_	10	TMP	0	_	0.000000	-1.000000	-1.000000
13	as	as	IN	_	_	10	ADV	0	_	0.000000	-1.000000	-1.000000
14	the	the	DT	_	_	18	NMOD	0	_	0.000000	-1.000000	-1.000000
15	Dow	dow	NNP	_	_	18	NAME	0	_	0.000000	-1.000000	-1.000000
16	Jones	jones	NNP	_	_	18	NAME	0	_	0.000000	-1.000000	-1.000000
17	Industrial	industrial	NNP	_	_	18	NAME	0	_	0.000000	-1.000000	-1.000000
18	Average	average	NNP	_	_	19	SBJ	0	_	0.000000	-1.000000	-1.000000
19	plunged	plunge	VBD	_	_	13	SUB	0	_	0.000000	-1.000000	-1.000000
20	190.58	190.58	CD	_	_	21	NMOD	0	_	0.000000	-1.000000	-1.000000
21	points	point	NNS	_	_	19	EXT	0	_	0.000000	-1.000000	-1.000000
22	--	--	:	_	_	26	P	0	_	0.000000	-1.000000	-1.000000
23	most	most	JJS	_	_	26	SBJ	0	_	0.000000	-1.000000	-1.000000
24	of	of	IN	_	_	23	NMOD	0	_	0.000000	-1.000000	-1.000000
25	it	it	PRP	_	_	24	PMOD	0	_	0.000000	-1.000000	-1.000000
26	in	in	IN	_	_	33	PRN	0	_	0.000000	-1.000000	-1.000000
27	the	the	DT	_	_	29	NMOD	0	_	0.000000	-1.000000	-1.000000
28	final	final	JJ	_	_	29	NMOD	0	_	0.000000	-1.000000	-1.000000
29	hour	hour	NN	_	_	26	PMOD	0	_	0.000000	-1.000000	-1.000000
30	--	--	:	_	_	26	P	0	_	0.000000	-1.000000	-1.000000
31	it	it	PRP	_	_	33	SBJ	0	_	0.000000	-1.000000	-1.000000
32	barely	barely	RB	_	_	33	MNR	0	_	0.000000	-1.000000	-1.000000
33	managed	manage	VBD	_	_	0	ROOT	0	_	0.000000	-1.000000	-1.000000
34	to	to	TO	_	_	33	OPRD	0	_	0.000000	-1.000000	-1.000000
35	stay	stay	VB	_	_	34	IM	0	_	0.000000	-1.000000	-1.000000
36	this	this	DT	_	_	37	NMOD	0	_	0.000000	-1.000000	-1.000000
37	side	side	NN	_	_	35	OBJ	0	_	0.000000	-1.000000	-1.000000
38	of	of	IN	_	_	35	ADV	0	_	0.000000	-1.000000	-1.000000
39	chaos	chaos	NN	_	_	38	PMOD	0	_	0.000000	-1.000000	-1.000000
40	.	.	.	_	_	33	P	0	_	0.000000	-1.000000	-1.000000
#las 0.8000

#logprob -15.189200
1	But	but	CC	_	_	33	DEP	0	_	0.000000	-1.000000	-1.000000
2	while	while	IN	_	_	33	ADV	0	_	0.000000	-1.000000	-1.000000
3	the	the	DT	_	_	7	NMOD	0	_	0.000000	-1.000000	-1.000000
4	New	new	NNP	_	_	7	NAME	0	_	0.000000	-1.000000	-1.000000
5	York	york	NNP	_	_	7	NAME	0	_	0.000000	-1.000000	-1.000000
6	Stock	stock	NNP	_	_	7	NAME	0	_	0.000000	-1.000000	-1.000000
7	Exchange	exchange	NNP	_	_	8	SBJ	0	_	0.000000	-1.000000	-1.000000
8	did	do	VBD	_	_	2	SUB	0	_	0.000000	-1.000000	-1.000000
9	n't	not	RB	_	_	8	ADV	0	_	0.000000	-1.000000	-1.000000
10	fall	fall	VB	_	_	8	VC	0	_	0.000000	-1.000000	-1.000000
11	apart	apart	RB	_	_	10	ADV	0	_	0.000000	-1.000000	-1.000000
12	Friday	friday	NNP	_	_	10	TMP	0	_	0.000000	-1.000000	-1.000000
13	as	as	IN	_	_	10	ADV	0	_	0.000000	-1.000000	-1.000000
14	the	the	DT	_	_	18	NMOD	0	_	0.000000	-1.000000	-1.000000
15	Dow	dow	NNP	_	_	18	NAME	0	_	0.000000	-1.000000	-1.000000
16	Jones	jones	NNP	_	_	18	NAME	0	_	0.000000	-1.000000	-1.000000
17	Industrial	industrial	NNP	_	_	18	NAME	0	_	0.000000	-1.000000	-1.000000
18	Average	average	NNP	_	_	19	SBJ	0	_	0.000000	-1.000000	-1.000000
19	plunged	plunge	VBD	_	_	13	SUB	0	_	0.000000	-1.000000	-1.000000
20	190.58	190.58	CD	_	_	21	NMOD	0	_	0.000000	-1.000000	-1.000000
21	points	point	NNS	_	_	19	EXT	0	_	0.000000	-1.000000	-1.000000
22	--	--	:	_	_	23	P	0	_	0.000000	-1.000000	-1.000000
23	most	most	JJS	_	_	33	PRN	0	_	0.000000	-1.000000	-1.000000
24	of	of	IN	_	_	23	NMOD	0	_	0.000000	-1.000000	-1.000000
25	it	it	PRP	_	_	24	PMOD	0	_	0.000000	-1.000000	-1.000000
26	in	in	IN	_	_	23	TMP	0	_	0.000000	-1.000000	-1.000000
27	the	the	DT	_	_	29	NMOD	0	_	0.000000	-1.000000	-1.000000
28	final	final	JJ	_	_	29	NMOD	0	_	0.000000	-1.000000	-1.000000
29	hour	hour	NN	_	_	26	PMOD	0	_	0.000000	-1.000000	-1.000000
30	--	--	:	_	_	23	P	0	_	0.000000	-1.000000	-1.000000
31	it	it	PRP	_	_	33	SBJ	0	_	0.000000	-1.000000	-1.000000
32	barely	barely	RB	_	_	33	MNR	0	_	0.000000	-1.000000	-1.000000
33	managed	manage	VBD	_	_	0	ROOT	0	_	0.000000	-1.000000	-1.000000
34	to	to	TO	_	_	33	OPRD	0	_	0.000000	-1.000000	-1.000000
35	stay	stay	VB	_	_	34	IM	0	_	0.000000	-1.000000	-1.000000
36	this	this	DT	_	_	37	NMOD	0	_	0.000000	-1.000000	-1.000000
37	side	side	NN	_	_	35	OBJ	0	_	0.000000	-1.000000	-1.000000
38	of	of	IN	_	_	35	ADV	0	_	0.000000	-1.000000	-1.000000
39	chaos	chaos	NN	_	_	38	PMOD	0	_	0.000000	-1.000000	-1.000000
40	.	.	.	_	_	33	P	0	_	0.000000	-1.000000	-1.000000
#las 0.8750

#logprob -15.445300
1	But	but	CC	_	_	33	DEP	0	_	0.000000	-1.000000	-1.000000
2	while	while	IN	_	_	33	ADV	0	_	0.000000	-1.000000	-1.000000
3	the	the	DT	_	_	7	NMOD	0	_	0.000000	-1.000000	-1.000000
4	New	new	NNP	_	_	7	NAME	0	_	0.000000	-1.000000	-1.000000
5	York	york	NNP	_	_	7	NAME	0	_	0.000000	-1.000000	-1.000000
6	Stock	stock	NNP	_	_	7	NAME	0	_	0.000000	-1.000000	-1.000000
7	Exchange	exchange	NNP	_	_	8	SBJ	0	_	0.000000	-1.000000	-1.000000
8	did	do	VBD	_	_	2	SUB	0	_	0.000000	-1.000000	-1.000000
9	n't	not	RB	_	_	8	ADV	0	_	0.000000	-1.000000	-1.000000
10	fall	fall	VB	_	_	8	VC	0	_	0.000000	-1.000000	-1.000000
11	apart	apart	RB	_	_	10	ADV	0	_	0.000000	-1.000000	-1.000000
12	Friday	friday	NNP	_	_	10	TMP	0	_	0.000000	-1.000000	-1.000000
13	as	as	IN	_	_	10	ADV	0	_	0.000000	-1.000000	-1.000000
14	the	the	DT	_	_	18	NMOD	0	_	0.000000	-1.000000	-1.000000
15	Dow	dow	NNP	_	_	18	NAME	0	_	0.000000	-1.000000	-1.000000
16	Jones	jones	NNP	_	_	18	NAME	0	_	0.000000	-1.000000	-1.000000
17	Industrial	industrial	NNP	_	_	18	NAME	0	_	0.000000	-1.000000	-1.000000
18	Average	average	NNP	_	_	19	SBJ	0	_	0.000000	-1.000000	-1.000000
19	plunged	plunge	VBD	_	_	13	SUB	0	_	0.000000	-1.000000	-1.000000
20	190.58	190.58	CD	_	_	21	NMOD	0	_	0.000000	-1.000000	-1.000000
21	points	point	NNS	_	_	19	EXT	0	_	0.000000	-1.000000	-1.000000
22	--	--	:	_	_	23	P	0	_	0.000000	-1.000000	-1.000000
23	most	most	RBS	_	_	33	PRN	0	_	0.000000	-1.000000	-1.000000
24	of	of	IN	_	_	23	NMOD	0	_	0.000000	-1.000000	-1.000000
25	it	it	PRP	_	_	24	PMOD	0	_	0.000000	-1.000000	-1.000000
26	in	in	IN	_	_	23	TMP	0	_	0.000000	-1.000000	-1.000000
27	the	the	DT	_	_	29	NMOD	0	_	0.000000	-1.000000	-1.000000
28	final	final	JJ	_	_	29	NMOD	0	_	0.000000	-1.000000	-1.000000
29	hour	hour	NN	_	_	26	PMOD	0	_	0.000000	-1.000000	-1.000000
30	--	--	:	_	_	23	P	0	_	0.000000	-1.000000	-1.000000
31	it	it	PRP	_	_	33	SBJ	0	_	0.000000	-1.000000	-1.000000
32	barely	barely	RB	_	_	33	MNR	0	_	0.000000	-1.000000	-1.000000
33	managed	manage	VBD	_	_	0	ROOT	0	_	0.000000	-1.000000	-1.000000
34	to	to	TO	_	_	33	OPRD	0	_	0.000000	-1.000000	-1.000000
35	stay	stay	VB	_	_	34	IM	0	_	0.000000	-1.000000	-1.000000
36	this	this	DT	_	_	37	NMOD	0	_	0.000000	-1.000000	-1.000000
37	side	side	NN	_	_	35	OBJ	0	_	0.000000	-1.000000	-1.000000
38	of	of	IN	_	_	37	NMOD	0	_	0.000000	-1.000000	-1.000000
39	chaos	chaos	NN	_	_	38	PMOD	0	_	0.000000	-1.000000	-1.000000
40	.	.	.	_	_	33	P	0	_	0.000000	-1.000000	-1.000000
#las 0.9000

#logprob -15.469600
1	But	but	CC	_	_	33	DEP	0	_	0.000000	-1.000000	-1.000000
2	while	while	IN	_	_	33	ADV	0	_	0.000000	-1.000000	-1.000000
3	the	the	DT	_	_	7	NMOD	0	_	0.000000	-1.000000	-1.000000
4	New	new	NNP	_	_	7	NAME	0	_	0.000000	-1.000000	-1.000000
5	York	york	NNP	_	_	7	NAME	0	_	0.000000	-1.000000	-1.000000
6	Stock	stock	NNP	_	_	7	NAME	0	_	0.000000	-1.000000	-1.000000
7	Exchange	exchange	NNP	_	_	8	SBJ	0	_	0.000000	-1.000000	-1.000000
8	did	do	VBD	_	_	2	SUB	0	_	0.000000	-1.000000	-1.000000
9	n't	not	RB	_	_	8	ADV	0	_	0.000000	-1.000000	-1.000000
10	fall	fall	VB	_	_	8	VC	0	_	0.000000	-1.000000	-1.000000
11	apart	apart	RB	_	_	10	ADV	0	_	0.000000	-1.000000	-1.000000
12	Friday	friday	NNP	_	_	10	TMP	0	_	0.000000	-1.000000	-1.000000
13	as	as	IN	_	_	10	ADV	0	_	0.000000	-1.000000	-1.000000
14	the	the	DT	_	_	18	NMOD	0	_	0.000000	-1.000000	-1.000000
15	Dow	dow	NNP	_	_	18	NAME	0	_	0.000000	-1.000000	-1.000000
16	Jones	jones	NNP	_	_	18	NAME	0	_	0.000000	-1.000000	-1.000000
17	Industrial	industrial	NNP	_	_	18	NAME	0	_	0.000000	-1.000000	-1.000000
18	Average	average	NNP	_	_	19	SBJ	0	_	0.000000	-1.000000	-1.000000
19	plunged	plunge	VBD	_	_	13	SUB	0	_	0.000000	-1.000000	-1.000000
20	190.58	190.58	CD	_	_	21	NMOD	0	_	0.000000	-1.000000	-1.000000
21	points	point	NNS	_	_	19	EXT	0	_	0.000000	-1.000000	-1.000000
22	--	--	:	_	_	23	P	0	_	0.000000	-1.000000	-1.000000
23	most	most	JJS	_	_	33	PRN	0	_	0.000000	-1.000000	-1.000000
24	of	of	IN	_	_	23	NMOD	0	_	0.000000	-1.000000	-1.000000
25	it	it	PRP	_	_	24	PMOD	0	_	0.000000	-1.000000	-1.000000
26	in	in	IN	_	_	23	TMP	0	_	0.000000	-1.000000	-1.000000
27	the	the	DT	_	_	29	NMOD	0	_	0.000000	-1.000000	-1.000000
28	final	final	JJ	_	_	29	NMOD	0	_	0.000000	-1.000000	-1.000000
29	hour	hour	NN	_	_	26	PMOD	0	_	0.000000	-1.000000	-1.000000
30	--	--	:	_	_	23	P	0	_	0.000000	-1.000000	-1.000000
31	it	it	PRP	_	_	33	SBJ	0	_	0.000000	-1.000000	-1.000000
32	barely	barely	RB	_	_	33	MNR	0	_	0.000000	-1.000000	-1.000000
33	managed	manage	VBD	_	_	0	ROOT	0	_	0.000000	-1.000000	-1.000000
34	to	to	TO	_	_	33	OPRD	0	_	0.000000	-1.000000	-1.000000
35	stay	stay	VB	_	_	34	IM	0	_	0.000000	-1.000000	-1.000000
36	this	this	DT	_	_	37	NMOD	0	_	0.000000	-1.000000	-1.000000
37	side	side	NN	_	_	35	OBJ	0	_	0.000000	-1.000000	-1.000000
38	of	of	IN	_	_	35	ADV	0	_	0.000000	-1.000000	-1.000000
39	chaos	chaos	NN	_	_	38	PMOD	0	_	0.000000	-1.000000	-1.000000
40	.	.	.	_	_	33	P	0	_	0.000000	-1.000000	-1.000000
#las 0.8750

#logprob -15.725700
1	But	but	CC	_	_	33	DEP	0	_	0.000000	-1.000000	-1.000000
2	while	while	IN	_	_	33	ADV	0	_	0.000000	-1.000000	-1.000000
3	the	the	DT	_	_	7	NMOD	0	_	0.000000	-1.000000	-1.000000
4	New	new	NNP	_	_	7	NAME	0	_	0.000000	-1.000000	-1.000000
5	York	york	NNP	_	_	7	NAME	0	_	0.000000	-1.000000	-1.000000
6	Stock	stock	NNP	_	_	7	NAME	0	_	0.000000	-1.000000	-1.000000
7	Exchange	exchange	NNP	_	_	8	SBJ	0	_	0.000000	-1.000000	-1.000000
8	did	do	VBD	_	_	2	SUB	0	_	0.000000	-1.000000	-1.000000
9	n't	not	RB	_	_	8	ADV	0	_	0.000000	-1.000000	-1.000000
10	fall	fall	VB	_	_	8	VC	0	_	0.000000	-1.000000	-1.000000
11	apart	apart	RB	_	_	10	ADV	0	_	0.000000	-1.000000	-1.000000
12	Friday	friday	NNP	_	_	10	TMP	0	_	0.000000	-1.000000	-1.000000
13	as	as	IN	_	_	10	ADV	0	_	0.000000	-1.000000	-1.000000
14	the	the	DT	_	_	18	NMOD	0	_	0.000000	-1.000000	-1.000000
15	Dow	dow	NNP	_	_	18	NAME	0	_	0.000000	-1.000000	-1.000000
16	Jones	jones	NNP	_	_	18	NAME	0	_	0.000000	-1.000000	-1.000000
17	Industrial	industrial	NNP	_	_	18	NAME	0	_	0.000000	-1.000000	-1.000000
18	Average	average	NNP	_	_	19	SBJ	0	_	0.000000	-1.000000	-1.000000
19	plunged	plunge	VBD	_	_	13	SUB	0	_	0.000000	-1.000000	-1.000000
20	190.58	190.58	CD	_	_	21	NMOD	0	_	0.000000	-1.000000	-1.000000
21	points	point	NNS	_	_	19	EXT	0	_	0.000000	-1.000000	-1.000000
22	--	--	:	_	_	23	P	0	_	0.000000	-1.000000	-1.000000
23	most	most	RBS	_	_	33	PRN	0	_	0.000000	-1.000000	-1.000000
24	of	of	IN	_	_	23	NMOD	0	_	0.000000	-1.000000	-1.000000
25	it	it	PRP	_	_	24	PMOD	0	_	0.000000	-1.000000	-1.000000
26	in	in	IN	_	_	23	TMP	0	_	0.000000	-1.000000	-1.000000
27	the	the	DT	_	_	29	NMOD	0	_	0.000000	-1.000000	-1.000000
28	final	final	JJ	_	_	29	NMOD	0	_	0.000000	-1.000000	-1.000000
29	hour	hour	NN	_	_	26	PMOD	0	_	0.000000	-1.000000	-1.000000
30	--	--	:	_	_	23	P	0	_	0.000000	-1.000000	-1.000000
31	it	it	PRP	_	_	33	SBJ	0	_	0.000000	-1.000000	-1.000000
32	barely	barely	RB	_	_	33	MNR	0	_	0.000000	-1.000000	-1.000000
33	managed	manage	VBD	_	_	0	ROOT	0	_	0.000000	-1.000000	-1.000000
34	to	to	TO	_	_	33	OPRD	0	_	0.000000	-1.000000	-1.000000
35	stay	stay	VB	_	_	34	IM	0	_	0.000000	-1.000000	-1.000000
36	this	this	DT	_	_	37	NMOD	0	_	0.000000	-1.000000	-1.000000
37	side	side	NN	_	_	35	OBJ	0	_	0.000000	-1.000000	-1.000000
38	of	of	IN	_	_	37	NMOD	0	_	0.000000	-1.000000	-1.000000
39	chaos	chaos	NN	_	_	38	PMOD	0	_	0.000000	-1.000000	-1.000000
40	.	.	.	_	_	33	P	0	_	0.000000	-1.000000	-1.000000
#las 0.9000

#logprob -15.868900
1	But	but	CC	_	_	33	DEP	0	_	0.000000	-1.000000	-1.000000
2	while	while	IN	_	_	33	ADV	0	_	0.000000	-1.000000	-1.000000
3	the	the	DT	_	_	7	NMOD	0	_	0.000000	-1.000000	-1.000000
4	New	new	NNP	_	_	7	NAME	0	_	0.000000	-1.000000	-1.000000
5	York	york	NNP	_	_	7	NAME	0	_	0.000000	-1.000000	-1.000000
6	Stock	stock	NNP	_	_	7	NAME	0	_	0.000000	-1.000000	-1.000000
7	Exchange	exchange	NNP	_	_	8	SBJ	0	_	0.000000	-1.000000	-1.000000
8	did	do	VBD	_	_	2	SUB	0	_	0.000000	-1.000000	-1.000000
9	n't	not	RB	_	_	8	ADV	0	_	0.000000	-1.000000	-1.000000
10	fall	fall	VB	_	_	8	VC	0	_	0.000000	-1.000000	-1.000000
11	apart	apart	RB	_	_	10	PRT	0	_	0.000000	-1.000000	-1.000000
12	Friday	friday	NNP	_	_	10	TMP	0	_	0.000000	-1.000000	-1.000000
13	as	as	IN	_	_	10	ADV	0	_	0.000000	-1.000000	-1.000000
14	the	the	DT	_	_	18	NMOD	0	_	0.000000	-1.000000	-1.000000
15	Dow	dow	NNP	_	_	18	NAME	0	_	0.000000	-1.000000	-1.000000
16	Jones	jones	NNP	_	_	18	NAME	0	_	0.000000	-1.000000	-1.000000
17	Industrial	industrial	NNP	_	_	18	NAME	0	_	0.000000	-1.000000	-1.000000
18	Average	average	NNP	_	_	19	SBJ	0	_	0.000000	-1.000000	-1.000000
19	plunged	plunge	VBD	_	_	13	SUB	0	_	0.000000	-1.000000	-1.000000
20	190.58	190.58	CD	_	_	21	NMOD	0	_	0.000000	-1.000000	-1.000000
21	points	point	NNS	_	_	19	EXT	0	_	0.000000	-1.000000	-1.000000
22	--	--	:	_	_	23	P	0	_	0.000000	-1.000000	-1.000000
23	most	most	JJS	_	_	33	PRN	0	_	0.000000	-1.000000	-1.000000
24	of	of	IN	_	_	23	NMOD	0	_	0.000000	-1.000000	-1.000000
25	it	it	PRP	_	_	24	PMOD	0	_	0.000000	-1.000000	-1.000000
26	in	in	IN	_	_	23	TMP	0	_	0.000000	-1.000000	-1.000000
27	the	the	DT	_	_	29	NMOD	0	_	0.000000	-1.000000	-1.000000
28	final	final	JJ	_	_	29	NMOD	0	_	0.000000	-1.000000	-1.000000
29	hour	hour	NN	_	_	26	PMOD	0	_	0.000000	-1.000000	-1.000000
30	--	--	:	_	_	23	P	0	_	0.000000	-1.000000	-1.000000
31	it	it	PRP	_	_	33	SBJ	0	_	0.000000	-1.000000	-1.000000
32	barely	barely	RB	_	_	33	MNR	0	_	0.000000	-1.000000	-1.000000
33	managed	manage	VBD	_	_	0	ROOT	0	_	0.000000	-1.000000	-1.000000
34	to	to	TO	_	_	33	OPRD	0	_	0.000000	-1.000000	-1.000000
35	stay	stay	VB	_	_	34	IM	0	_	0.000000	-1.000000	-1.000000
36	this	this	DT	_	_	37	NMOD	0	_	0.000000	-1.000000	-1.000000
37	side	side	NN	_	_	35	OBJ	0	_	0.000000	-1.000000	-1.000000
38	of	of	IN	_	_	37	NMOD	0	_	0.000000	-1.000000	-1.000000
39	chaos	chaos	NN	_	_	38	PMOD	0	_	0.000000	-1.000000	-1.000000
40	.	.	.	_	_	33	P	0	_	0.000000	-1.000000	-1.000000
#las 0.8750

#logprob -15.941000
1	But	but	CC	_	_	33	DEP	0	_	0.000000	-1.000000	-1.000000
2	while	while	IN	_	_	33	ADV	0	_	0.000000	-1.000000	-1.000000
3	the	the	DT	_	_	7	NMOD	0	_	0.000000	-1.000000	-1.000000
4	New	new	NNP	_	_	7	NAME	0	_	0.000000	-1.000000	-1.000000
5	York	york	NNP	_	_	7	NAME	0	_	0.000000	-1.000000	-1.000000
6	Stock	stock	NNP	_	_	7	NAME	0	_	0.000000	-1.000000	-1.000000
7	Exchange	exchange	NNP	_	_	8	SBJ	0	_	0.000000	-1.000000	-1.000000
8	did	do	VBD	_	_	2	SUB	0	_	0.000000	-1.000000	-1.000000
9	n't	not	RB	_	_	8	ADV	0	_	0.000000	-1.000000	-1.000000
10	fall	fall	VB	_	_	8	VC	0	_	0.000000	-1.000000	-1.000000
11	apart	apart	RB	_	_	10	ADV	0	_	0.000000	-1.000000	-1.000000
12	Friday	friday	NNP	_	_	10	TMP	0	_	0.000000	-1.000000	-1.000000
13	as	as	IN	_	_	10	ADV	0	_	0.000000	-1.000000	-1.000000
14	the	the	DT	_	_	18	NMOD	0	_	0.000000	-1.000000	-1.000000
